epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
107,1091.5,1.35554,0.95791,0.91198,0.41938,0.32079,0.31858,0.18144,1.35818,0.99644,0.9046,0.004753,0.004753,0.004753
108,1101.51,1.37882,0.96793,0.91467,0.427,0.31932,0.32042,0.18367,1.35352,0.99823,0.90519,0.0047035,0.0047035,0.0047035
109,1111.73,1.35741,0.951,0.91026,0.42134,0.32423,0.31974,0.18482,1.34683,0.99207,0.90284,0.004654,0.004654,0.004654
110,1121.58,1.35328,0.95325,0.91038,0.42513,0.32767,0.3227,0.1852,1.34467,0.98689,0.90192,0.0046045,0.0046045,0.0046045
111,1131.05,1.34331,0.94379,0.91114,0.42013,0.31508,0.31027,0.17884,1.35341,1.00039,0.90131,0.004555,0.004555,0.004555
112,1141.5,1.34906,0.95606,0.90717,0.42716,0.31943,0.31609,0.18351,1.3563,0.9989,0.90417,0.0045055,0.0045055,0.0045055
113,1151.13,1.35623,0.9608,0.90795,0.42399,0.31994,0.311,0.18052,1.35316,1.00964,0.90376,0.004456,0.004456,0.004456
114,1160.56,1.36636,0.96151,0.91078,0.40942,0.31915,0.31248,0.17874,1.36825,1.0013,0.90723,0.0044065,0.0044065,0.0044065
115,1169.89,1.36835,0.95835,0.91094,0.43153,0.31982,0.31911,0.1841,1.34446,0.98807,0.90213,0.004357,0.004357,0.004357
116,1179.77,1.33648,0.93226,0.905,0.41138,0.32343,0.31606,0.18181,1.34442,0.99301,0.9025,0.0043075,0.0043075,0.0043075
117,1189.78,1.3572,0.95112,0.90786,0.4172,0.32093,0.31593,0.18142,1.35437,0.99593,0.90347,0.004258,0.004258,0.004258
118,1200.44,1.36604,0.94886,0.90784,0.42221,0.32231,0.31889,0.18375,1.34233,0.99623,0.90147,0.0042085,0.0042085,0.0042085
