epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
175,14807.5,1.29436,0.7867,0.99888,0.64698,0.39756,0.43,0.23885,1.26599,0.72791,0.98785,0.004258,0.004258,0.004258
176,14900.4,1.29649,0.78619,0.99758,0.64634,0.39788,0.43008,0.23889,1.26596,0.72807,0.98779,0.004225,0.004225,0.004225
177,14983.5,1.28707,0.78054,0.99425,0.64573,0.39711,0.43008,0.23892,1.2658,0.72824,0.98775,0.004192,0.004192,0.004192
178,15059.6,1.29323,0.78326,0.99552,0.64594,0.39728,0.42993,0.23892,1.26583,0.72845,0.98773,0.004159,0.004159,0.004159
179,15146.4,1.29266,0.78428,0.99645,0.64586,0.39741,0.42987,0.23881,1.26582,0.72866,0.98768,0.004126,0.004126,0.004126
180,15236.2,1.29442,0.78531,0.9972,0.64456,0.39718,0.42963,0.23872,1.26577,0.72891,0.98764,0.004093,0.004093,0.004093
181,15310.9,1.29441,0.78405,0.99746,0.64419,0.39799,0.42969,0.23881,1.26571,0.72911,0.98759,0.00406,0.00406,0.00406
182,15397.1,1.2941,0.78332,0.9971,0.64608,0.39765,0.42962,0.23897,1.26567,0.72941,0.98757,0.004027,0.004027,0.004027
183,15494.8,1.29312,0.78539,0.99698,0.64663,0.39675,0.42961,0.23886,1.2657,0.72965,0.98754,0.003994,0.003994,0.003994
184,15593.5,1.29288,0.78185,0.99609,0.64662,0.39663,0.42936,0.23884,1.26561,0.72993,0.98748,0.003961,0.003961,0.003961
185,15666.6,1.28829,0.78073,0.9972,0.64668,0.39705,0.42929,0.23882,1.26554,0.73018,0.98747,0.003928,0.003928,0.003928
